filename,text
NL-HaNA_1.04.02_2448_0001.xml,"13 Inkomend 66
13
2340
275"
NL-HaNA_1.04.02_2448_0002.xml,
NL-HaNA_1.04.02_2448_0003.xml,
NL-HaNA_1.04.02_2448_0004.xml,73
NL-HaNA_1.04.02_2448_0005.xml,Potsiar
NL-HaNA_1.04.02_2448_0006.xml,
NL-HaNA_1.04.02_2448_0007.xml,"Register van alle
Ao 1738
Ontfangen
het schip 'thuijs te
labbaaren Ceijlon
soodaanige Brieven en daar„
toe gehoorende Bijlagen als
in deesen sijn ingeschreeven
en ontfangen van
Persia
Pag:
den 21 maij per Register ter papieren
foreest over nen Missive van den oppercoopman en gezagheb„
„ber Carel Koentao benevens den raad tot
gamron aan haar Edelens den gouver„
neur generaal ende rade van Jndia
tot batavia gedat„t 31 Decemb„r 1737 met een
appendix gedagtekert 31 Jan: J„o leeden „ 38:
Resolutien genomen in rade van politie tot
Gamron 't sedert den 10 April des verl:
tot ult:o Jan: deses Jaers - - - -. - „ 251:
Gewisselde brieven tusschen den Gamronsen
Raad voorm: en de ministers: van Ceij„
C
lon, Cormandel, Bengale souratte en
Mallabaar onder verscheijde dagtekeninge 987
_o brieven tusschen den Gamronsen
ministers en bediendens van bas„
soura 't sedert den 18 maij tot den 18
9b„en a„o pass„o waaronder een briefje door
.„ 3:—
den
ƒ
:"
NL-HaNA_1.04.02_2448_0008.xml,
NL-HaNA_1.04.02_2448_0009.xml,"Register van alle
A„o 1738
Ontfangen
het schip 'thuijs te
labbaaren Ceijlon
soodaanige Brieven en daar„
toe gehoorende Brijlagen als
in deesen sijn ingeschreeven
en ontfangen van
Persia
den 21 maij per Register ter papieren
foreest over men Missive van den oppercoopman en gezagheb„
„ber Carel Koestad benevens den raad tot
gamron aan haar Edelens den gouver„
neur generaal ende rade van Jndia
tot batavia gedat„t 31 Decemb„r 1737 met een
appendix gedagtekent 31 Jan: J„o leeden „ 38:
Resolutien genomen in rade van politie tot
Gamron 't sedert den 10 April des verl:
tot ult:o Jan: deses Jaers - - - - - „ 251:
Gewisselde brieven tusschen den Gamronsen
Raad voorm: en de ministers van Ceij„
E
lon, Cormandel, Bengale souratte en
Mallabaar onder verscheijde dagtekeninge 987
mi
_o brieven tusschen den Gamronsen
ministers en bediendens van bas„
soura 't sedert den 18 maij tot den 18
9b„en a„o pass„o waaronder een briefje door
Pag:
den
:
.„ 1:
."
NL-HaNA_1.04.02_2448_0010.xml,"pag
Persia
A„o 1738
ontfangen
den Commissiant van bandherabou„
dier J„s van Schoonderwoere aan
laastgem: bediendens gesz: in da„
to 28 7=ber 1737.
. - - „ 1057:
Gewisselde brieven tusschen even gem: minist tert
ters en de residenten tot spehan't
sedert 14 April tot den 29 xbe„r d:' a„o
pass„o annex een briefje door evengem:
schoonderwoert na spahan en 2
cas
d=o door den p„l sphans secunde Joris
brand, aan den gesaghebber, en
raad mitsgad„s den secunde tot Gam„
ron W=m Meester als president van
den raad van Justitie gecarteert. . „ 1185
drie brieven uijt ordre van de gamronse
ministers, als een aen den sphan„
sen resident van Leijpzig, en twee
aen de Secunde Joris Brand in
sijne op reijse na spahan gesz: in
da tot 23 Junij 1737 den 8 maij bevorens. . . „ 1489
Gewisselde briefen tuschen boven gem: mi„
nisters en den Connisiant tot ben dher
a boucher Jacob van schoonderwaerd
onder
:."
NL-HaNA_1.04.02_2448_0011.xml,"Persia
A„o 1738
ontfangen
deese vijf endertig
stver: raporten zijn
in deese net inge„
schreven, also desel„
ve bij de resolutien
van dit Comptoir
successive zijn g'in„
sereert
onder verscheijde datums benevens 2 braesctig
jes door de bassourase bediend„s aan dien
Comissiant gerugt den 31 aug„s en
10: 9„ber 1737.
„ 1493
Boutheers Comissoriaal dag register van den
28 aug„s tot den 20 9ber„, da„o voorm: . . . . „ 1518
daag verhaal door den p„ Spahans secunde, Joris
brand in zijne opreijse na spahan, be„
-
ginnende den 7 meij tot den 26 Junij des
„1548
op gem: Jaars:
.
vijf en dertig raporten soo door Justiticele Le„
den nopens de visitatie der scheepen
als daar expresse gecommitt„s wegens
de bevondene minwigten op specerij„
en, bedorve en gewasse Lijwaten, ont„
waerde leccagien in zuijker, 't suijveren
afnassen en afbaken van assafoe„
tida, verders aangaande de Confron„
tatie der woll Reek: tegens de brieven van
den armeender auwannees, item Concer„
neerende den op neem der papieren van
den gen: Comp„s makelaar Moeltjent
over 't soek gebragte gelden tot bassoura, en
Eijdelijk
."
NL-HaNA_1.04.02_2448_0012.xml,"Pag:
Persia
ontfangen
mede onder de resol„te
voorma: onder diverse
datos te vinden als
den 30 Julij 38 april
den 24 xbe„r 1737
van 8 Julij 1737
g'insereert
seert, als te vinden
zijnde bij de resolutie
onder verscheijden dog„
teek: 26 maij en—
14 Aug„s 1737
A„o 1738
Eijndelijk nopens confronteeren
der gewigten en wat dies meer zij.„„
Rapport wegens de uijtgeleverde Lading van 't
schip thuijs te forcest gedat„t 29:
Julij 1737. .
twee d=s van d' uijtgeleeverde Ladingen van 't scheep„
je d'anthonia soo den hoofd Comp
toir als tot Bassoura gedat„t 30 apr„l
en 15 aug„s annex verklaring en rap„
part.
drie d„o van d' uijtgeleverde Ladinge van
evengem: kieltje ten ten Comptoir
gamron in zijne terugkomste
van bassoura en bandher a bou„
cheer..
mede bij resolutien bevinding wegens 12 packen van Gamron
p„r 't engels scheepje Richmond naar
bassoura versondene Lijwaten
gedat„t 6 maart 1737. . . . . „
mede in deesen geExcu„ vijff p„s Spahanse verklaringen, als
een wegens 't Crepeeren van een
paart, een nopens verkoopen van
een muijlEzel, en drie soten
opsigte
.„
.„
.. . .
.
„
„"
NL-HaNA_1.04.02_2448_0013.xml,"Pag:
Persia
A„o 1738
ontfangen
vijf
rd
bij de gamronse
resolutien onder
diverse datos en wel
't meeste gedeelte
onder den 8 Julij.
17379' insereert
Opzigte der gedane reparatie aan 's Comp:
woning aldaer als den gedanen opneem
van eenige door het gem: opperh„t N„s
schouer gelatene goederen en over het
breeken van 17 flessen gedestilleerde
Wateren....
Placcat door den bassourade resident George
gutchu op 't scheepje d' anthonia
gepubliceert en geaffigeert in dato
25 Julij 1737.
„ 1566
f Instructien aan de overheeden der
scheepen Thuijs te foreest en de an„
thonia op hare voijage naar sul„
phaer en dese hoofdplaats als me„
de na ghoer faghoen en bassoura
item aen Jacob van Schoonderwoerd
op zijne reijse naar bandher abou„
cher ter narigt mede gegeven.. „
Een d„o door den resident george gutchiaan
zijn veervanger van suchtelen, bij zijn
Vertrek van bassoura nagelaten „ 571:—
relaas door den tholk David sahid wegens het
voorgevallene tusschen zijn hoogh„t
Mhamed
-
. . .
. . .
.
:
:
774"
NL-HaNA_1.04.02_2448_0014.xml,"Pag:
Persia
A„o 1738
ontfangen
onder verschreijde datums
bij de resolutien inge„
schreeven en wel ter
principaale onder den
2den 28 Janu: 1738
dese 3 specificatien
onder den 14 aug„s bij
de resolutien g'inse¬
reert
ad idem onder dwer
se resoluten suc„
Mhamedtakie Chan, en de EComp:
van den 4 Ianuarij tot den 13 d„o
deses Iaers
relaas door als even wegens het gegeven
antwoord door voorm:e beglea¬
begie aan desselvs broeder Mier„
sa abolhassan uijt sulphar
rakende de verwijdering tusschen
hem en de EComp:. . . . „
_„o Concerneerende het verdere voor„
gevallene tusschen ged„e begler„
begie, en dE Comp: 't sedert den
28 Jann: tot dat die hangende
saak afgedaan is.. . . . „
seven en twintig maandel: specificat„
tien wegens't geguasteerte tot
Gamron van p„mo maart tot
ult„o 9ber 1737.
ses _„o wegens verconsumeerde otie
't sedert p=mo maart 1736 tot ult„o
aug„s 1737.
des
cessive ingeschreeven vijf half jaarige d=o soo nopens het verstrek„
te randsoen als omtrent het ver„
Schotene
..
. . . . . ."
NL-HaNA_1.04.02_2448_0015.xml,"Pag:
Persia
A„o. 1738
ontfangen
bij de resolu¬
tien
ad idem t
schotene aan't hospitaal &„a. . . „
drie specificatien van 't geene bij het tractee„
ren inhalen en uijt geleijd doen
van sijn hoogh„t Mhamedtakie
Chan is verguasteert in datos 12
en 14 aug:s idem 28 xb„r 1737. . . . „
Vijftien d=os van 't verguasteerde tot sphak
't set=t p=mo 7ber: 1736 tot ult: 9ber 1737. . . . „
drie d=os soo weegens gedane reparatie aan't
Comp: woning tot Spahan als van
de gedane guastos door den tholk
Elias Sahia Jorisbrand, en Isaak
de Crane de twee laaste in haren
optogt na spahan. . . . . „
derthien stver: bassourase specificatatien, van't
geguasteerde ald„r item wegens
gevallene ongelden op Coopmansz:
en extrastallinge &„a. . . . . „
ses stvr: spahanse prijs Couranten bij het op
en afgaande van Coopmans. . . . „ 1576:—
onder dato 20 Jul: b' antwoording op den uijt Gamron van Spahan
gedane Eijsch van goederen voor dese hoofd
plaats en de westerderse Comptoiren
van"
NL-HaNA_1.04.02_2448_0016.xml,"pag:
Persia
A„o 1738
ontfangen
resolutien g'inse„
wille in desen g'ex„
cuseert
van India
.
kort en waar berigt wegens de prijsen der
zijde
Liste wegens de tot bassoura ingekogte
oude kooper werken. . . . . „
verkoop hedeltje door den Engelsen Consul
m„r Marten frensch, opgemaakt
Concerneerende de prijsen der
Chassas, en mallemolens,
Zoo als deselve ten haren Comptoi„
re sed„t a„o 1730 tot 1737 door haan
sijn opgeset. . . . . . .„
Perfecte beschrijving van de situatie der
stad Bandher a boucher. . . . . . „ 1595: —
successivelijk de Carnkomende en
reert, en om dies afgaande persiaanse en Armeense trans„
laten
Lijste der gedeserteerde en overt=m persoo„
nen, gedurenden de voijagie van't
Jagt d' Anthonia na Bassoura. . . . „ 1600:—
1
Rendement van verkogte Coopmans:
tot bandher a bouscher. . . . „ 1602: —
Cassa reekening van dat Comptoir - - - „ 1604: —
."
NL-HaNA_1.04.02_2448_0017.xml,"pag:
Persia
A„o 1738
ontfangen
Last en winst reek: van als even - - - „ 1606
specificatie van het uijtgeschotene in bendho
a boucher aan de op 't vaartuijg bescheij„
den geweest zijnde Europesen. . . . . „ 1608:
twee d=os der maandelijkse guadtos op dat Comptoir „ 1609
bevindings van minwigten op de CoopmanP:
eerstp' even geciteert vaartuijg, en
daer doort Jagt Anthonia op ben„
dher a bouccher aan gebragt. . . „ 1612:—
drie schenkogie Lijstjes van het afgegevene
aan de regenten aldaer. . . . „ 1616:
Notitie der gedeserteerte persoonen de wel„
ke p„r slot van Reek: te goed en te quad
bevinding met zijn marginale b'antwoor„
ding op de persische Negotieboeken
van a„o 17 3/90 en - - -
twee rendementen van behaalte winsten
ten Comptoir Gamron als een ruwe
van p„mo 7ber 1736 tot ult„o febr: 1737 en
den anderen van p„mo 7ber 1736 tot ult„o
aug„o 1737. incluijs. . . . . „ 1662:—
een kort Compendium van den staas ter Cas„
zijn gebleeven. . . . . . „ 1619
„1620:
sa
E
1
„"
NL-HaNA_1.04.02_2448_0018.xml,"pag:
Persia
A„o 1738
ontfangen
sa ten Comptoir voorm: onder da„
verrekening Conform de Gamronse boe„
ken gehouden met 's Comp„s ma„
kelaars sedert p=mo 7ber 1736 tot
ult„o aug„s 1737 - - - - - - „ 1667:
_„o soo nadoenelijk met even gem:
me
makelaars 't sedert p„mo 7ber tot 14
gber desselven Jaars. . . . „ 1669
rendement der verkogte Coopmans:
in een rond Jaar tot Bassou„
ra annex eenige Consideratien
vergelijking der Lasten en winsten
van't Comptoir bassoura van
den Jaar 173/36 tegens die van
d„o d„o van't Comptoir spahan van des„
selve boekjaeren. . . . . . „ 1676:—
ses schenkagie reekeningen van diverse
gedane geschenken, zoo aan den
Coning Na dersjah als de regenten
en verdere rijx grooten tot spaken
op't rendement - - - - - „ 1670:
a„o 17 23/399 en - - . . - „ 1674. —
to 30 april 1738. . . . . . „ 1666:
ter"
NL-HaNA_1.04.02_2448_0019.xml,"pag:
Persia
A„o 1738
ontfangen
en met het sel„
ve schip in een
a part paquet
ter obtineering van de oude regamn„
men, prerogativen en voorregten,
item bij aankomste van den se„
cunde Joris baand en Jsaak de
Crane adsist„t. . . . . . . „ 1683:
Cassa reek: van dat Comptoir onder dato
8 April 1737 . . . - - - - - „ 1701
reekening der gedane geschenken aldaer
bij de komste van 't schip antho„
nia, item des nieuwen moesel=ns
of stedehouder Jahia ago: mitsg„s
verschonkene Eerkleeden, ten dage
Hbr.
ter voorstell: van zijn Edelh=t Ab=m
Patras als gouverneur generaal van
„ 1702
India. .. ..
schenkagie Lijste van't geene door den ar„
mersen woll factoor aan de re„
jenten van Kirman is verschonken „ 1709
Copia woll reek: van den Jaare 1736 en
„ 1711:
ten voorm: dag secreete missive door den gamronsen
gezaghebber Carel Koenad en
raad aan haar hoog Ed„s tot bata
1737
via
„
..
.
."
NL-HaNA_1.04.02_2448_0020.xml,"pag:
ensia
A„o 1738
p„r als vooren in
een paquet onser
Cachet volant
nogten dage en
p„r als vooren
in een ander pa„
quet
met het schip opper„
en van daar al„
hier aangebragt
met 't schip staf„
ontfangen
schriftelijk secret vertoog door het op„
perhoofd van bassoura geoage
gutchi b'antwoord benevens eeni„
ge daartoe gehorende bij lag zijn„
de d„o beandwoord getal„t p„mo 9ber
voorm:. . . . . . . . . . . . . „ 1733:
briefje door de gecomm: Leden uijt den
Justitieelen gamronsen raad
in dato 4 febr: d' a„o Courentiaan
haar hoog Ed„s tot batavia gerigt
wegen de visitatie bevindingen
't diep gaan van 't schip 't huijs te
foreest anex 13 april. - - - - - - -„ 1768:—
does tot Ceijlon Missive van den oppercoopman en
gezaghebber der directie Carel„
koenad benevens den raad tot
den 26: october Register der papieren - - - - - „ 1769
wijk
- . „ 1717:—
via gesz: op den 3 feb„rj 1738 - - - - „7
nag ten dage en Missive door de bassourase residenten
aan deese Regeering gesz: in
dato p„mo 8„oe 1737 met een oppen„
dix daer agter gedagt„t p„m gber daer
no
aan
Gamron"
NL-HaNA_1.04.02_2448_0021.xml,"pag:
Persia
A„o 1738
ontfangen
gamron aan welgem: haar hoog Ed„s tot
batavia gedateert den 30 April deses
Jaers benevens een appendich gedag„
tekent 4 Junij daaraen. . . . . „ 1785:—
Resolutien genomen in raade van politicq
tot Gamron van den 7 febr: tot 38
Maij J„o leeden. - - - - „ 1951: —
gewitselde brieffen tusschen den Gamrou„
sen politiquen Raaden de mini„
sters tot Ceijlon de datos 21 aug„s
en 17 xber d' a„o pass„o item 30 april
met een Appendix daar agter van
4 Junij J„o leeden. . . . . . . . . . „ 2155
_„o _„o tusschen de gamronse en Cor„
mandelse ministers onderverscheij„
2175:—
de Datums
.. „
o
_„o _„o tusschen de persische en
bengaalse directien onder diver„
2198:
se daagteekeningen - - - - „
_„o _„o tusschen de gamranse be„
2204: —
diendens en die van zouratta„
d„o _„o Even gem: bediendens en
den Commandeur en raad tot mal
„
Labair"
NL-HaNA_1.04.02_2448_0022.xml,"verlag
Persia
A„o 1738
ontfangen
Labaer onder veel vuldige datums . . „ 2217:
briefje door als even aan het Tutu Corijn„
se opperhoofd olivier Witmond gesz:
in dato 31 Maij a„o stantij. . . . . „ 2244:
Gewisselde brive tusschen Gamron en
Bassoura onder verscheijde datums „ 2247:
_o _„o Tusschen als voren gem:
en de spahans bediendens me„
de onder diverse dage teeken: 2295:
_„o _„o Tusschen als even gem:
en den resident tot band her
a baucher
„
23
_„o _„o Tusschen den bassourasen
residenten en die van bandher
a boucher eren gem:. . . . . . . . 2495:—
brievje door de Spahande resideeten
aan evengem: Commissiant
tot bandhera boucher gesz:
in dato 29 7ber des verl: Jaers. . . „ 2507:
bendker aboucher 't Comissoriaaldag
register 't sedert den 21 9b„r des
verl: tot den 10 April deeses Jaers 2514:—
negentien stver rapporten zoo wegens de
visitatie
."
