filename,text
NL-HaNA_1.04.02_2775_0001.xml,14
NL-HaNA_1.04.02_2775_0002.xml,
NL-HaNA_1.04.02_2775_0003.xml,
NL-HaNA_1.04.02_2775_0004.xml,2
NL-HaNA_1.04.02_2775_0005.xml,"Ceilon
1n geb: 1752.
2 Jan: 1752.
aande
15"
NL-HaNA_1.04.02_2775_0006.xml,
NL-HaNA_1.04.02_2775_0007.xml,"1381
Vierde Deel
1410 — 1411
Aletta
tijt 22. , hol
Register der brieven en papieren
Van Ceijlon overgekomen
Ao. 1752
1405 — 1409 verso. Memorie van het bekostigde tot den opbouw van de
6. 5.
Chaloup de aletta Adriana van dato 8 Jan: 1752
61. 16. —
2. 2. —
Copia berigt onder 28 Novbr 1751 gedaan door den
4.3
3.
overleeden eerw. e rector van het seminarium
11. 10.
4
Johannes Philippus Wetzelius en Conrector
Jan Christoffel herscher aantonende hoe
verre de quekelingen g'avanceerd zijn
1412 — 1519 Rapporten gedaan door de Eerw Predicanten
Sigisbertus Abrahamsz: Bronveld, G Pothen, 6. 3. —
en Andries fredrik Schultsz aangaande den
staat der kerken en scholen zo hier te Colombo
99. 17. 8.
als op Jaffanapatnam en Gale
3.
60. — —
1. 12. —
1520 — 1523 staat reekening van de Diaconij dezer steede Conform
de afgeslote boekjes van A. o 175/6, waar bij niet
alleen vertoont werd den geheele staat van
gemelde Godshuijs maar ook het verschil der
Jnkomsten en lasten van een rondjaar, of
't Zedert primo Septbr. 1750 tot Ulto Augs 1751
1524 —. 1525 staat reekening van het Laprosen huijs alhier
aantonende wat inkomsten het zelve gedu¬
rende dit boekjaar 1750 gehad en hoe de lasten
15
geleden heeft mitsg: waar door dezelve haer
56.
oorspronk hebben.
50.
1526 —. 1529 Lyste der aangekomene en vertrockene vreemde 41. 8. —
schepen en vaartuygen zo wel hier te Colombo 63. 5. —
--
als op de onderhorige plaatsen zedert p: m sept: 1750
Transporteere. . . - ƒ8665. 17. —
12
18. 10: —
bruijkt en
1
n tot den
ering van
1405
der
6.
7.
4 17
2. 13
4. 16. —
30
17. 8.
—. —"
NL-HaNA_1.04.02_2775_0008.xml,"1532
1577 — 1582
1587 —
tot ulto. Aug: 1751
1530 — 1531 p. so Lyste der Jagten Chaloupen en mindere vaartuygen
onder dit gouvernement onder Ult:o aug: 1751
in wezen bevonden
Notitie der militairen en zevarende die onder
ult. o aug: 1751 onder dit gouvernement beschyden
zyn geweest met aanwyzing hoe veel meer
of minder volgens het reglement
1533 — 1533 p. s Corte samentrekking van de thans vervoerd wordende
Carga per de retourschepen Zuiderburg Bloe¬
„mendaal en saamslag
1534 A. – 15346 Lyste der inlandse kinderen die met deze bodems
naar nederland komen te vertrekken
1535 — 1576 Rendementen der verkogte Coopmanschappen
in het boekjaar 1751 zo tot Colombo als dies
onderhorige plaatzen
berigt gedaan door den Hooftadministrateur Noel
Anthonij Lebeck van dato 25 9ber 1751 distincte¬
„lyk aantonende de Consumptie verstrecking
en versending van de overgezondene bieren
annex een specificatie
1583 — 1586 Memorie der Stintelijk aantoonende de tans
overgaande assignatien van de penningen
zo te Colombo als op Gale in Cassa getelt
Uytrekening van het douceur volgens de laast
afgeslotene negotie boeken dezes gouvernement
onder dato 29 decb:r 1751
1588 — 1589 p:s Register der papieren p.:r t retourschip spanderswouw
6"
NL-HaNA_1.04.02_2775_0009.xml,"1381
Aletta
vijt 22. , hol
ering van
1590 — 1594 vs Origineele Missive door den raad Extra ord: van
Nederlands Jndia mitsg: Gouverneur en
Directeur Gerard Joan Vreeland en raad te
Ceylon ges. e aan de vergadering van 17=ne
in dato 22 Jan: 1752
beschijden „ 1595 — 1596 d. o _. o door den Gouverneur apart ges: aan de
kamer Amsteldam de dato 22 Jan: 1752
1597 — 1598 _. o _:o door den Gouverneur en raad ges. e
aan de kamer Amsteldam de dato 22 Jan 1752 4. 11. —
Copia rapporten onder dato 29 xber 1751 ter steede
1599 — 1605
Gale gedaan door Expresse gecommitteerd. s
12:
wegens de visitatie van 't schip Spanderswout
18. 10: —
6. 3.
1606 — 1606 verso Copia rapporten onder dato 5 Jan: 1752 ter steede
Gale verleent wegens de visitatie van de
Geweiren van bovengem: bodem
69. 17. 8.
3. —
korte samentrekking der geheele inlading van
60. — —
1. 12. —
de retourschepen Zuyderburg, bloemendael
saamslag en spaenders, wout
61. 10. —
bruijkt en
1608  1613 verso drie requesten als van Clement van seelst,
Pieter Strigt en Helena de ridder versoekende
so om te mogen worden ontheft van sekere
maand Cedullen die wel voor lange vervallen
souden zijn dog egter tot haar lasten in volle
kragt blyve voortlopen, als dat aan haar
15.
weder mag toegelegt werden te mogen genieten
56.
al zodanige maandgelden als uyt hoofde
50. 19. —
der ged: te maandcedullen sedert den vervaltijt
41. 8. —
ingehouden zyn, aan de vergadering van
63. 5. —
17=ne
5. —
Transporteere. - - - ƒ8665. 17. —
1607
uygen
der
meer
wordende
n
dems
en
dies
E
Noel
cte„
laas
vernements
derswour
-
30. 9. —
1
4. 16. —
4. —
2. 13. —
4 17. 8.
7. 4. —
6. —. —
9. 9
4. 3. —
— — —
12. 2. —
61. 16. —
6. 5. —
en tot den
1405.
der sa
15
N"
NL-HaNA_1.04.02_2775_0010.xml,"1614 —
memorie van een Gaalsche assignatie groot
ƒ 4800:—"
