filename,text
NL-HaNA_1.04.02_2548_0001.xml,"13 Inkomend blt
inean
2440"
NL-HaNA_1.04.02_2548_0002.xml,
NL-HaNA_1.04.02_2548_0003.xml,
NL-HaNA_1.04.02_2548_0004.xml,
NL-HaNA_1.04.02_2548_0005.xml,"8
Iava's Oost Cust. —
70
4
Eerste deel
t
eevens
u
a
ato
.. .
velm:
t. .. „
terne
j
9' maart
„ 50"
NL-HaNA_1.04.02_2548_0006.xml,
NL-HaNA_1.04.02_2548_0007.xml,"Javas Oost Cust. .
A„o 1741.
den 25:' Maart
P„r 't schip Enkhuijsen
schip d' Les
pacquete
Brieven en verdere
len ontfangen van
Fols.
Briefje van den onderkoopm: en Tagals resident
Laurens grothe, aan haar Ed: den gouverneur generaal
en d' raaden van Jndia ged:t 26:' maart 1741. . . . . . . „
den 5: april per 't Register der papieren
missive vanden gesaghebber Bartholomeus visscher, benevens
den raad tot Samarang aan haar hoog Ed:s alhier sub dato
. . . -
-
27:' maart Jongstleede;
:
Twee Extract resolutien tot samarang genomen op den 12
10:' en 16: bevoorens-
Brieff door den Coopm: Blom van Sourabaija aan de
Samarangse ministers gerigt op den 17. ' maart voorm:
annex een project Rakende het vernieuwen der bouwval„
„lige vesting werken.
„ van d' Cartasourase bediend:s van als vooren - - - - - „ 31
„ Rembang ina Samarang, gesz: op den 17:' maart
d„o
meerm: - - - - - - -
ten dage en per als Register der Papieren- - -
vooren in een apart aparte missive van den gezaghebber visscher, aan welm:
haar Edelens de dato 27: der voorm: maand maart. ..„
Circulaire brieff door d' Samarangse bediend:s na d' subalterne
Comptoiren afgesonden in dato 8:' maart 1741..
E
Aparte Brieff door den Capt:n en Cartasouras Command:r Joh:s
van velsen na Samarang gesz: en gedagteek: 20: maart
Twee brandlaaten brieven van den madarees pangerang; aan
dit gem: gezaghebber g'Carteerd. - - - - - -
- - --„ 2
-
.. . .  „
„
.....„
– - – - – – – – – – – - – „ 5
-
.
–––„ 6
50
10"
NL-HaNA_1.04.02_2548_0008.xml,"5
Av"
NL-HaNA_1.04.02_2548_0009.xml,"A„o 1741.
den 23:' Maart
P„r 't schip Enkhuijsen
schip d' Les
pacquete
Brieven en verdere Bijla„
len ontfangen van.
Register van zodanige
Briefje van den onderkoopm: en Tagals resident
Laurens grothe, aan haar Ed: den gouverneur generaal
en d' raaden van Jndia ged:t 20:' maart 1741. . . . . . . . „
den 5: april per 't Register der papieren
missive vanden gesaghebber Bartholomeus visscher, benevens
den raad tot Samarang aan haar hoog Ed:s alhier sub dato
. . -
--
27:' maart Jongstleede;
:
-
Twee Extract resolutien tot samarang genomen op den 12
10:e en 16:' bevoorens -
Brieff door den Coopm: Blom van Sourabaija aan de
Samarangse ministers gerigt op den 17. ' maart voorm:
annex een project Rakende het vernieuwen der bouwval„
„lige vesting werken.
d„o van d' Cartasourase bediend:s van als vooren - - - - - „ 31
d„o „ Rembang ina Samarang, gesz: op den 17:' maart
ten dage en per als Register der Papieren - - - - - - -
vooren in een apart aparte missive vanden gezaghebber visscher, aan welm:
haar Edelens de dato 27: der voorm: maand maart. ..„
Circulaire brieff door d' Samarangse bediend:s na d' subalterne
Comptoiren afgesonden in dato 8:' maart 1741. ..
Aparte Brieff door den Capt:n en Cartasouras Command:r Joh:s
van velsen na Samarang gesz: en gedagteek: 20: maart
d„o d„o van der pragh:s visscher aan opgem: Command:t, gedateerd 22:' daar aan. . . . . . . . . . „
Twee translaaten brieven van den madarees pangerang, aan
dik gem: gezaghebber g'Carteerd. - - - - - - - - – - –„
Meerim: - - - - - - - - - - - - - - - - - - - „5
Java's Oost Cust. . . Fol=o
- - - - „ 2
„
„
50
63
„"
NL-HaNA_1.04.02_2548_0010.xml,"Folo:
Javas oost Cust
A„o 174:1
schip Sorgwijk
den solorees seng„
hadje Sousang
aan Rosbach
Twee brieven van den Laast: aan eerst gem: weder in antwoord
gesz:
. . .„
Aparten brieff door den passourouangs Commandant Renicus
Seersma, aan den gezaghebber visscher tot Samarang gesz:
op den 3:' maart 1741. . .
„
„
-
den 13:' april per't missive door op gem: gezaghebber visscher, beneevens den
raad, tot Samarang, aan dese regeering gerigt op den 3:'
-. -„ 8
april 1741. - - - - - - - -.
d„o van Tagal ma Samarang gesz: op den 25:' maart bevoorens„
Extract resol: tot Samarang genomen op den 13:' maart
ƒ
Jongstleeden
den 24:' april per Briefje van dek gerepte Samarangse bedend:s aan hare hoog Ed:s 97.
. . . . . . . .
egesz: op den 14:' april 1741...
-
.
t
d„o van d' bediend:s tot timor aan die van Samarang ged:t
p:mo November 1740. . . . . . - -
Extract Resolutie tot Samarang genomen op den 20: der
„801
meerm: maand april- - -
den 26: april per Briefje van den onder Coopm: en rembangs resident Zacharias
het schip d' peerl. - de Bensun aan dese regeering 16: april voorm: ged:t. . . „ 109.
„183
-
den 6:' maij per Jn„ Register der papieren..
„lands vaartuig, en den Aparte missive van den Iavas Commandeur visscher meerm:
„168
Sergiant Tobias Christ aan haar hoog Ed:s alhier ged:te ult:mo april 1741.
d„o d:o van als even aan den sousouhoenang gecarteerd op den
„
20: bevoorens. . . .
d„o door als vooren rijxbestierder radeen Adepattij Natta
d„o
„ 128
Coessoema ged:t als even.
d„o d„o van als boven aan den Capt:n Commandant tot Cartasou„
„12
ra sub dato voorm:t. .
Circulair briefje aan de regenten van Coedoespattij en tjin„
..„
„kalsewoen gesz:.
Brieff aan den ooster strand Gouverneur adipattij Tsjitrasoema
tot Japara - - - - - - - - - - - - - - - - - - - - - „ 3
- - – – – – „ 136
d„o aan den demang tot tanjong gesz:
--
Translaat nederduijtsche Javaanse missive door de ooster en
r
wester strand gouverneurs en hunne adjuncten, mitsgad
diverse andere strand regenten aan hare op tandjong
„38
s nagelatene hoofden gesz:.
d„o
d„o van den Sousouhoenang aan
d„o
„
„ 141
den gesaghebber visscher -
d„o
d„o
d„o door den rijxbesteerder aan
-
3148
--
als even gerigt.
-
-
antwoord brieff door den gem: gesaghebber aan den sousouhoe„
„
„nang afgezonden.
d„o van als vooren aan den Rijxbesteerder - - - - - - - 2
aparte missive van nog als vooren aan den Cartasouras
Commandant Johannes van velsen - – – – – – – „ 158
do
d„o door als veel m: aan den sousouhoenang
24.
aparte
99
6
131
„"
NL-HaNA_1.04.02_2548_0011.xml,"Tgl:
Javas oost Cust—
1741.
Jnlands vaarthuig
den 19: maij per
Anthonij Hugs
den mardijker
Cupido van balie
den 22:' maij pers,
Jnlands vaartuig
Rijsbagh. —
Jnlands vaartuig
Apparte missive door dik gerepte gezaghebber aan den
Cartasouras Commandant meerm: gesz:....
Resol: in raade van politie tot Samarang genomen op den
--
29: april pass„o -
„
den 20: maij per missive van den Commandeur nevens den raad tot Samarang
aan dese regeering sub dato 6:' maij 1741. . . . . . ..
en den serquante Resol: op den 5: april bevoorens aldaar genomen
pieter brouwer met Briefje door voorm: Commandeur en raad aande bediend:s
tot sourabaija afgevairdigt op Even gem: datum. . . . . „
e
Twee d„o door Laastgem: bediend:s na Samarang gecarteerd
sub datis 6. en 9. april 1741. -.
Briefje van Samarang na Sourabaija gesz: op den 14:' april 1741„
den Engels Capitain d„o vanden Commandeur, en raad tot Samarang aan dese
regeering sub dato 13:' maij J„o leeden
. . . . ..„
d„o vande bediendens tot sourabaija aan die van Samarang
gerigt op primo der meergem: maand maij - - - - - „ 19
Ten voorm: dagep:r Briefje van den tagals resident aan haar hoog Ed:s alhier ged:t
-
Op 16: maij voorm: —
d:o vanden sourabaijase bediend:s aan d' Ed: hoog Jndiasche
regeering sub dato 10: bevoorens - - - - - - - - - . „ 201
den 15:' maij per den Register der Papieren
sergiant fredrik aparte missive van den Commandeur visscher aan haar hoog
Edelens alhier gedagteekend 10:' maij Laastleeden„
Javaanse brieff door den sousouhoenang aan op gem: Command:r
-
geregte -
Twee aparte brieven door den Cartasouras Command:r Johannes
van velsen aan als even gerigt sub dato 2:' en 4:' maij „ 222
twee resolutien in rade tot Samarang genomen op den 2: en 3:' maij
„25
voorm:t genomen - -
verklaringen door den Capt:n en Luitenand der Chineesen aldaer
–„2
verleent - -
den 18:' d:o per aparte missive van dik gerepte Commandant visscher aan
„2
Jnlands vaarthuij dese regeering ged:t 15:' maij 1741..
d. o door den Cartasouras, Command:t aan voorsz: Com„
„
mandeur gerigt in dato 12:' bevoorens
-
do
d„o door Laast aan eerst gem: in antwoord gesz: op
„
den 15: daar aan
den 26:' maij per Aparte missive van den Command:r visscher, aan haar hoog Ed:s
alhier sub dato 20:' der meergem: maand maij - - - - - „
d„o van den Cartasouras Command:r van velsen aan
d„o
voorsz: vijpier gesz: op den 16: der voorm: maand - - - „ 2
Javaanse translaat nederduijtsche brieff door den rijxbestierd„
aan als even gerigt—
Brievje door den Command:r visscher aan den rijxbestierder
in antwoord gesz: -
„
„
„
„14
„ 203
„
116
:
18
3
„
Ed:s 97.
„801
rias
„ 109.
03
310
„108
„
„ 128
sou¬
„124
„
a
„ 3
„ 136
gad
g
„38
3 141
„148
hoe„
„
ouras
38
te
an
30
twee gem:
. . . . . . . . . .. ..„"
NL-HaNA_1.04.02_2548_0012.xml,"Javas oost Cust.
A„o 1741.
Ten voorm:t dagen
den 31: maij per Jnl:
vaartuig en den mattr:
valentijn gustavus. —
gontingh.
den 21:' d:o per den
onderstuurm: I: H:k
straat
djangh
Resol: in rade van politie tot Samarang genomen op
-
pass„o -
-
Brieff door veel gem: Commandeur visscher aan den sousouroen„
d:o van als even aan den gouverneur generaal en d'raden van
per 't schip Beekvliet Jndia, ged:t den 15: maij pass:o - - - - - - - - - --„
Resol: genomen tot Samarang op den 28: april bevoorens - - - . „ 284
Briefje van den damaks resident urbanus Brezijn aan haar
hoog Ed:s alhier gedateerd 18:' maij voorm: - - - - - - - - „ 281
„ van d' Sourabaaijse bediend:s aan als even gerigt sub
d
dato 20:' der veel gewoogde maand maij - - - - - - „ 242.
... „
den 6:' Junij per den Jnl:n Register der Papieren
Simon Cornelisz: aparte missive van den Commandeur visscher tot Samarang
aan haar hoog Ed:s alhier, gedat:d 2:' Junij pass:o.
„297
-
verklaring van den geweesen Joanas resident Gerbrands en
eenige zijner gesalveerde besettelingen de dato 26:' maij
„ 314
bevoorens. - - . . .
Resol:te tot Samarang genomen op den 27:' en 29:' maij passato „ 320
vijff brieven door den damaks resident aan den Command
visscher gesz: op 26: 27: 28: en 29:' maij voorsz: - - - . . . . „ 328
Twee brieven door meergem: Commandeur en raad aan evengem:
resident gesz: in datis 27:' en 29:' maij voorm: . - - . . . „ 338
vier aparte brieven van den Cartasouras Command:t van velsen
aan, den Samarangs Command:r en raad gerigtim datis
20: 23: 24: en 29:' der even gem: maand - - - . . . . „ 342
1363
Brief aan den sousouhoenang afgevaardigt - - - -
Javaanse translaat nederduitsche brief van den rijxbestierder„
„ 365
na Samarang gesz:
Brief door des rembangs resident der Benzin op den 31:'
„ 36
maij Jongstl: gesz:. -- -
d„o van den Cartasouras Command:t na Samarang sub
E
dato 1. Junij pass:o of gevaardigt - - - -
„
den 11:' Junij per den d:o van den resident tot tagal aan dese regeering gerigt sub
. 3
Jnl: burger C:o daudrade dato 7:' der voorm: maand.
ten selven dage p:r Jnl: d„o door de sourabaijse bediend:s aan haar hoog Ed:s gerigt in
2
„
.
dato 2: bevoorens - - - - - - -
door den tagals resident meerm: aan als vooren gesz:
op den 19:' Junij Jongstleeden - - - - - - - - - - „
284
den 18:' d„o per de aparte missive van den Command:r en raad tot Samarang 38
pantjall: de Lama„ aan als even ged:t 14:' der voorm: maand - - - - -„
vier gewisselde brieven tusschen den sousouhoenang en
op gem: Commandeur visscher aan den rijxbestierder - - „ 388
Brief van gew: Commandeur aan den rijx bestierder - - - „ 48
Twee translaat Javaanse brieven, door den madurees pan„
gerang aan den Commandeur tot Samarang gerigt „
Resol op den 10: Junij meerm aldaar in rade van politie
genomen - - - - - - - - - - - - - - - - „
Fat:o
„
„
371
13
2
67"
NL-HaNA_1.04.02_2548_0013.xml,"Fol:
Javas oost Cust
A„o 1741.
Jnl: vaartuig en
twee brieven van den Cortasouras Commandant, aan
d' Samarangse ministers op den 7: en 12:' Juni
Laastleeden afgesonden..
-
-
Twee brieven door evengem: ministers, aan den pas„
„sourouangs Capt:n Seersma ged:t 9: maij en 3:' Junij
Twee d„o van als even aan 't Sourabaijas opperhoofd blom
sub dato 9:' maij en 3: Junij voorm:.
vijff gewisselde brieven tusschen de Samarangse minist=r
en den resident tot rembang ged:t 9: maij, 1. 3: 5.
en 10 Junij J„o leeden.
agt d„o, d„o tusschen Samarang en damak 't sedert den
9: maij tot den 9:' Junij. -
Twee brieven van Samarang na Iapara gesz: op den
1: en 5. der voorsz maand
„
Briefje van als even aan den Resident tot Ioana
gecarteerd op den 9:' maij bevoorens
„
Translaat maleijdse Brief uit Joanna door den
moor Timia moetiappa aan den Samarangsen
bediend:s gesz:.
-
-
Jnstructie tot narigt aan den Luitenand Constand
en vaandrig meijerhoff op hun vertrek na
Toegoe, off Calewongie mede gegeven in dato
10: Junij meerm:r. . . . . . . . .
ƒ
Relaas door even gem: officieren aan den Command:r
visscher gedaan wegens d' voorgevallene trff
attocque tegens de rebelleerende Chineesen en het
verdere voorgevallene tusschen Toegoer Caliwonges„
den 27: Junij per Aparte missive van den Commandeur en raad tot Sama„
„rang aan dese regeering ged:t 20:' Junij pass:o - - - . „ 46
den quartiermeest:r Resol:t in voorm: raad genomen op den 14:' en 16:' bevoor„ 17
pieter Aroomberg Briefje van opgem: Command:r aan den sousouhoen:
oafgevairdigt op den 17:' Junij Jongstl. - - - . „
door als even aan den ratoe amancourat tot
Cartasoura gerigt op gem: datum.
o
d„o als vooren aan den pangerang Jngabij Lorring
A„
27
passes mede als even get:
Twee briefjes van Samarang aan den Cartasouras
Commandant gesz: op den 15: en 16„' der veelm: maand
Junij - - - - - - - - - – - - - -
Brief van den sourabaijase aan eerst gem: bediend„s
gesz: in dato 16: Junij voorm: —
.
Twee Gewesselde briefjes tusschen samarangs en tagal
„
ged:t 12. en 6:' der even gec: maand
Brief door den samarings Command:r aan radeer
marta dipoera derde regent tot damak gesz:
„
de in dato 18:' Junij Jongste..
van als even aan den damaks resident Bresijn
op den 14:' bevoorens gecarteerd.-
„982
328
338
342
63
3
367
36
371
3
3
„
„
481
61
Brief
. . .„3"
NL-HaNA_1.04.02_2548_0014.xml,"Folo:
Javas oost Cust.
A„o 1741.
Ten voorm: dagen
den 31:' maij per Jnl:
vaartuig en den mattz:
valentijn gustavus. —
den 11:' Junij per den
Jnl:s burger C:s d'audrade
gontingh.
den 21: d:o per den
onderstuurm: I:n H:k
straat
djangh
Resol: in rade van politie tot Samarang genomen op den 19: maij
„ 279
pass„o -
Brieff door veel gem: Commandeur visscher aan den sousouhoen:
d:o van als even aan den gouverneur generaal en d'raden van
. . .-„
per 't schip Beekvliet Jndia, ged:t den 15: maij pass:o
Resol: genomen tot Samarang op den 28: april bevoorens - - - . „ 289
Briefje van den damaks resident urbanus Brezijn aan haar
hoog Ed:s alhier gedateerd 18: maij voorm: - - - - - - - - - „ 281
„ van d' Sourabaaijse bediend:s aan als even gerigt sub
dato 20:' der veel gewoogde maand maij - - - - - - „ 242.
.. . „
den 6:' Junij per den Jnl: Register der Papieren
Simon Cornelisz: aparte missive van den Commandeur visscher tot Samarang
aan haar hoog Ed:s alhier, gedat:d 2:' Junij pass:o- _
„29
verklaring van den geweesen Joanas resident Gerbrands en
eenige zijner gesalveerde besettelingen de dato 26:' maij
„ 314
bevoorens- - - - - .
Resol:n tot Samarang genomen op den 27:' en 29:' maij passato „ 328
vijff brieven door den damaks resident aan den Command
visscher gesz: op 26: 27: 28: en 29:' maij voorsz: - - - - . . . „ 328
Twee brieven door meergem: Commandeur en raad aan evengem:
resident gesz: in datis 27:' en 29:' maij voorm: - - - . . . „ 338
vier aparte brieven van den Cartasouras Command:t van velsen
aan, den Samarangs Command:r en raad gerigtim datis
3
20: 23: 24: een 29:' der even gem: maand. - - - . . . . „ 342
„363
Brief aan den sousouhoenang afgevaardigt - - - -
Javaanse translaat nederduitsche brief van den rijxbestierder„
„ 365
na Samarang gesz:
Brief door des rembangs resident der Benzen op den 31:'
„ 36
.. . . ...
maij Jongstl: gesz:. -- -
d„o van den Cartasouras Command:t na Samarang sub
„ 3
dato 1. Junij pass:o of gevaardigt - - - -
d:o van den resident tot tagal aan dese regeering gerigt sub
. . „3
dato 7:' der voorm: maand..
ten selven dage p:r Jnl: d„o door de sourabaijse bediend:s aan haar hoog Ed:s gerigt in
„
-
. . . - -
dato 2: bevoorens - - -
door den tagals resident meerm: aan als vooren gesz:
d
op den 19:' Junij Jongstleeden - - - - - - - - - - - „
28„-
den 18:' d„o per de aparte missive van den, Command:r en raad tot Samarang
pantjall: de Lama„ aan als even ged:t 14:' der voorm: maand - - - - -„
vier gewisselde brieven tusschen den sousouhoenang en
op gem: Commandeur visscher aan den rijxbestierder - - „ 388
Brief van gew: Commandeur aan den rijx bestierder - - - „ 48
Twee translaat Javaanse brieven, door den madurees pan„
gerang aan den Commandeur tot Samarang gerigt „
Resol op den 10: Junij meerm: aldaar in Rade van politie
genomen - - - - - - - - - - - - - - - - „
„
11
38
49
185"
